question_id,type,question_type,year,form,course_before,course_after,unit_before,unit_after,topic_before,topic_after,topic_code_before,topic_code_after,lesson_before,lesson_after,source_file,source_page,source_question_number,source_checked,source_status,source_confidence,transcription_status,stem_status,choices_status,parts_status,answer_status,computed_answer,stored_answer,source_answer,solution_status,rubric_status,mathematical_status,math_status,katex_status,media_status,calculator_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,mapping_status,mapping_confidence,student_ready,review_required,overall_status,corrections_count,corrections_made,reviewer_notes,notes,timestamp
MYMAXSCORE-AB-PRACTICE-MCQ-030,mcq,mcq,,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,my-max-score-ab-practice,8; 18,30,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-031,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,8; 18,31,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-032,mcq,mcq,,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,my-max-score-ab-practice,9; 18,32,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-033,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,9; 18,33,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-034,mcq,mcq,,,AP Calculus AB,AP Calculus AB,6,6,U6,Integration and Accumulation of Change,U6,U6,APCALC-U6,APCALC-U6,my-max-score-ab-practice,9; 18,34,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-035,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,10; 18,35,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,D,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-036,mcq,mcq,,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,my-max-score-ab-practice,10; 18,36,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-037,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,10; 18,37,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-038,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,10; 18,38,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-039,mcq,mcq,,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,my-max-score-ab-practice,10; 18,39,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-040,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Differentiation: Definition and Fundamental Properties,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,11; 19,40,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-041,mcq,mcq,,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,my-max-score-ab-practice,11; 19,41,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,C,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-042,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,11; 19,42,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,B,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-043,mcq,mcq,,,AP Calculus AB,AP Calculus AB,6,6,U6,Integration and Accumulation of Change,U6,U6,APCALC-U6,APCALC-U6,my-max-score-ab-practice,11; 19,43,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-044,mcq,mcq,,,AP Calculus AB,AP Calculus AB,2,2,U2,Calculus Foundations,U2,U2,APCALC-U2,APCALC-U2,my-max-score-ab-practice,11; 19,44,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,A,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-MCQ-045,mcq,mcq,,,AP Calculus AB,AP Calculus AB,1,1,U1,Limits and Continuity,U1,U1,APCALC-U1,APCALC-U1,my-max-score-ab-practice,11; 19,45,True,verified,low,uncertain,uncertain,uncertain,not_required,uncertain,,E,,review-required,not_required,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-FRQ-01,frq,frq,,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,my-max-score-ab-practice,12; 19,1,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-FRQ-02,frq,frq,,,AP Calculus AB,AP Calculus AB,8,8,U8,Applications of Integration,U8,U8,APCALC-U8,APCALC-U8,my-max-score-ab-practice,13; 19,2,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-FRQ-03,frq,frq,,,AP Calculus AB,AP Calculus AB,4,4,U4,Contextual Applications of Differentiation,U4,U4,APCALC-U4,APCALC-U4,my-max-score-ab-practice,13; 20,3,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
MYMAXSCORE-AB-PRACTICE-FRQ-04,frq,frq,,,AP Calculus AB,AP Calculus AB,5,5,U5,Analytical Applications of Differentiation,U5,U5,APCALC-U5,APCALC-U5,my-max-score-ab-practice,14; 20,4,True,verified,low,uncertain,uncertain,not_applicable,incomplete,incomplete,,,,incomplete,official source guideline attached,human_review_required,human_review_required,syntax_checked_not_source_verified,verified,review-required,uncertain,uncertain,uncertain,uncertain,unmapped,unmapped,False,True,teacher-archive-only,0,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.","Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",2026-07-24T17:46:03+00:00
