question_id,type,year,course,unit_before,unit_after,topic_before,topic_after,lesson_before,lesson_after,source_checked,source_page,transcription_status,stem_status,choice_status,answer_status,solution_status,math_status,katex_status,media_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,calculator_status,mapping_status,overall_status,student_ready,corrections_count,review_required,notes
LUCID-AB-PRACTICE-2015-MCQ-016,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,10,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-017,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,11,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-018,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,11,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-019,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,12,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-020,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,12,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-021,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,13,uncertain,uncertain,incomplete,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-022,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,13,uncertain,uncertain,incomplete,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-023,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,14,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-024,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,14,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-025,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,15,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-026,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,15,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-027,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,16,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-028,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,16,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-076,mcq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,18,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-077,mcq,2015,AP Calculus AB,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,18,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-078,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,19,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-079,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,19,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-080,mcq,2015,AP Calculus AB,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,20,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-081,mcq,2015,AP Calculus AB,3,3,U3,U3,APCALC-U3,APCALC-U3,Attached PDF hash/page evidence and linked source facsimile,20,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-082,mcq,2015,AP Calculus AB,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,21,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-083,mcq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,21,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-084,mcq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,22,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-085,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,22,uncertain,uncertain,incomplete,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-086,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,23,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-087,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,23,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-088,mcq,2015,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,24,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-089,mcq,2015,AP Calculus AB,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,24,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-090,mcq,2015,AP Calculus AB,6,6,U6,U6,APCALC-U6,APCALC-U6,Attached PDF hash/page evidence and linked source facsimile,25,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
LUCID-AB-PRACTICE-2015-MCQ-091,mcq,2015,AP Calculus AB,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,25,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
LUCID-AB-PRACTICE-2015-MCQ-092,mcq,2015,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,26,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
MYMAXSCORE-AB-PRACTICE-FRQ-01,frq,,AP Calculus AB,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,12; 19,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,5,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-FRQ-02,frq,,AP Calculus AB,8,8,U8,U8,APCALC-U8,APCALC-U8,Attached PDF hash/page evidence and linked source facsimile,13; 19,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,5,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-FRQ-03,frq,,AP Calculus AB,4,4,U4,U4,APCALC-U4,APCALC-U4,Attached PDF hash/page evidence and linked source facsimile,13; 20,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,1,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-FRQ-04,frq,,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,14; 20,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,1,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-FRQ-05,frq,,AP Calculus AB,7,7,U7,U7,APCALC-U7,APCALC-U7,Attached PDF hash/page evidence and linked source facsimile,14; 21,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,1,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-FRQ-06,frq,,AP Calculus AB,5,5,U5,U5,APCALC-U5,APCALC-U5,Attached PDF hash/page evidence and linked source facsimile,14; 21,incomplete,incomplete,not_applicable,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,metadata_only,False,1,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-MCQ-001,mcq,,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,1; 15,incomplete,incomplete,uncertain,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-MCQ-002,mcq,,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,2; 15,incomplete,incomplete,incomplete,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-MCQ-003,mcq,,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,2; 15,incomplete,incomplete,uncertain,source_key_verified,available_unverified,blocked,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,incomplete,False,0,True,Incomplete digital content prevents independent solution.
MYMAXSCORE-AB-PRACTICE-MCQ-004,mcq,,AP Calculus AB,2,2,U2,U2,APCALC-U2,APCALC-U2,Attached PDF hash/page evidence and linked source facsimile,2; 15,uncertain,uncertain,uncertain,source_key_verified,available_unverified,consistency_check_only,verified,verified,medium,medium,medium,medium,metadata_unverified,medium,teacher_only,False,0,True,Requires independent human mathematical verification against the complete source.
